sent1,sent2,similarity,test-level
"Sorry, I don't know. You haven't mentioned the name of your friend's pet to me.","Sorry, I don't know. You haven't mentioned the name of your friend's pet to me.",0.9999999403953552,easy
"Your favorite food is sushi, and it originates from Japan.","Your favorite food is sushi, and it originates from Japan.",1.0000001192092896,hard
Your sister's hobby is painting.,Your sister's hobby is painting.,1.0000001192092896,easy
"Sure, The Beatles were an English rock band formed in Liverpool in 1960. The band consisted of John Lennon, Paul McCartney, George Harrison, and Ringo Starr. They are widely regarded as the most influential band in the history of popular music, and their music continues to be loved by millions of people around the world.\nThe Beatles' music spanned a variety of genres, including pop, rock, and psychedelic music. Some of their most famous songs include ""Love Me Do,"" ""I Want to Hold Your Hand,"" ""Help!,"" ""Yesterday,"" ""Strawberry Fields Forever,"" ""Lucy in the Sky with Diamonds,"" ""Hey Jude,"" and ""Let It Be.""\nThe band achieved massive success in the United Kingdom before becoming internationally famous, and their popularity in the United States is often credited with starting the ""British Invasion"" of the American music scene. They were known for their innovative music, harmonies, and songwriting, as well as their sense of humor and charisma.\nThe Beatles disbanded in 1970, but their legacy continues to this day. Their music has been covered by countless artists, and they have sold more than a billion records worldwide. They were inducted into the Rock and Roll Hall of Fame in 1988, and their influence can be seen in many modern musicians and bands.","Sure, The Beatles were an English rock band formed in Liverpool in 1960. The band consisted of John Lennon, Paul McCartney, George Harrison, and Ringo Starr. They are widely regarded as the most influential band in the history of popular music, and their music continues to be loved by millions of people around the world.\nThe Beatles' music spanned a variety of genres, including pop, rock, and psychedelic music. Some of their most famous songs include ""Love Me Do,"" ""I Want to Hold Your Hand,"" ""Help!,"" ""Yesterday,"" ""Strawberry Fields Forever,"" ""Lucy in the Sky with Diamonds,"" ""Hey Jude,"" and ""Let It Be.""\nThe band achieved massive success in the United Kingdom before becoming internationally famous, and their popularity in the United States is often credited with starting the ""British Invasion"" of the American music scene. They were known for their innovative music, harmonies, and songwriting, as well as their sense of humor and charisma.\nThe Beatles disbanded in 1970, but their legacy continues to this day. Their music has been covered by countless artists, and they have sold more than a billion records worldwide. They were inducted into the Rock and Roll Hall of Fame in 1988, and their influence can be seen in many modern musicians and bands.",1.0000001192092896,hard
Your cat's name is Whiskers.,Your cat's name is Whiskers.,0.9999999403953552,easy
"I remember that you love eating sushi, but I don't know what Jess likes to eat because you haven't told me.",You love eating sushi.,0.6977583765983582,hard
"Sorry, I don't know how old your sister is this year.","I'm sorry, but I don't know your sister's age this year. Can you tell me?",0.9159389138221741,hard
Your favorite color is blue.,Your favorite color is blue.,1.0,easy
Your brother's favorite color is green.,Your brother's favorite color is green.,1.0000001192092896,easy
You like to eat pizza.,You like to eat pizza.,1.0000001192092896,easy
Your sister prefers pasta.,Your sister prefers pasta.,1.0000001192092896,easy
"Your favorite movie is ""Inception."" It is a science fiction film.","Your favorite movie is ""Inception."" It is a science fiction film.",1.0000001192092896,easy
I don't know that yet. Can you tell me?,I don't know that yet. Can you tell me?,1.0,hard
"Yes, both of you like watching science fiction movies.","Yes, both of you like watching science fiction movies.",1.0000001192092896,hard
Your favorite movie is Inception.,"Yes, your favorite movie is Inception.",0.9440750479698181,easy
Your sister prefers pasta.,Your sister prefers pasta.,1.0000001192092896,easy
Your brother likes green.,You told me that your brother's favorite color is green.,0.8627691864967346,easy
Your dog's name is Buddy and your cat's name is Whiskers.,Your dog's name is Buddy and your cat's name is Whiskers.,0.9999999403953552,easy
Your brother's favorite book is '1984'.,Your brother's favorite book is '1984'.,0.9999998807907104,easy
Your favorite book is 'To Kill a Mockingbird'.,Your favorite book is 'To Kill a Mockingbird'.,1.0000001192092896,easy
"Sorry, I don't know. You've only told me your blog address.","Sorry, I don't know. You've only told me your blog address.",1.0000001192092896,easy
Your sister likes painting.,Your sister likes painting.,1.0000001192092896,easy
You have a dentist appointment at 10 AM on Friday.,Your dentist appointment is at 10 AM on Friday.,0.9575186371803284,easy
You told me your blog address is https://blog.csdn.net/a1920993165/article/details/128007435.,"Yes, you told me your blog address is https://blog.csdn.net/a1920993165/article/details/128007435.",0.9642429351806641,easy
"Sorry, I still don't know. Could you please tell me?","You have not mentioned your favorite food to me. If you tell me what it is, I can remember it for you.",0.13894236087799072,hard
"Sorry, I don't know your friend's favorite food either. Can you tell me?","Sorry, I don't know. Could you please tell me?",0.18138842284679413,hard
Your birthday is on June 12th.,Your birthday is on June 12th.,1.0,easy
Your mom's birthday is on July 22nd.,Your mom's birthday is on July 22nd.,1.0,easy
"Sorry, I don't know your dad's birthday yet. Could you tell me?","Sorry, I don't know your dad's birthday yet. Could you tell me?",1.0,easy
You love watching sci-fi movies.,You love watching sci-fi movies.,1.0000001192092896,easy
Your dad loves action movies.,Your dad loves action movies.,1.0,easy
Your best friend is Alex.,Your best friend is Alex.,1.0000001192092896,easy
Your dinner with friends is on Friday at 7 PM.,Your dinner with friends is on Friday at 7 PM.,1.0,easy
Your favorite color is blue.,Your favorite color is blue.,1.0,easy
"No, your brother's favorite color is red.","No, your brother's favorite color is red.",1.0,easy
Your best friend Alex enjoys playing soccer.,Your best friend Alex enjoys playing soccer.,1.000000238418579,easy
You told me that your meeting is on Monday at 10 AM.,Your meeting is on Monday at 10 AM.,0.9347593784332275,hard
Your favorite book is 'The Hobbit'.,Your favorite book is 'The Hobbit'.,1.0,easy
"Sorry, I don't know yet. Could you tell me?","Sorry, I don't know yet. Could you tell me?",1.0000001192092896,easy
Laura's favorite book is '1984'.,Laura's favorite book is '1984'.,1.0000001192092896,easy
Your dentist appointment is next Tuesday at 2 PM.,Your dentist appointment is next Tuesday at 2 PM.,1.0000001192092896,easy
"Yes, your sister likes 'Norwegian Wood', 'One Hundred Years of Solitud' and 'The Time Traveler’s Wife'","Yes, your sister likes 'Norwegian Wood', 'One Hundred Years of Solitud' and 'The Time Traveler’s Wife'",0.9999999403953552,easy
Laura's meeting is on Thursday at 9 AM.,Laura's meeting is on Thursday at 9 AM.,0.9999999403953552,easy
"Sorry, you've only told me about the types of cakes you and Laura like, but I don't know what Susan likes yet. Could you tell me?","Sorry, you've only told me about the types of cakes you and Laura like, but I don't know what Susan likes yet. Could you tell me?",1.0000001192092896,hard
Laura prefers vanilla cake.,Laura prefers vanilla cake.,1.0,easy
"Susan likes chocolate cake, just like you.","Susan likes chocolate cake, just like you.",1.0000001192092896,easy
Your birthday is on August 14th.,Your birthday is on August 14th.,0.9999999403953552,easy
Laura's birthday is on October 3rd.,Laura's birthday is on October 3rd.,1.0000001192092896,easy
Laura likes swimming.,Laura likes swimming.,0.9999998807907104,easy
James' favorite movie is 'The Matrix'.,James' favorite movie is 'The Matrix'.,1.0,easy
"Sorry, you've only told me about the movies you and James like. Could you tell me what your sister likes?","Sorry, you've only told me about the movies you and James like. Could you tell me what your sister likes?",1.0,easy
Your meeting with your boss is on Monday at 10 AM.,Your meeting with your boss is on Monday at 10 AM.,1.0,easy
Your doctor's appointment is on Wednesday.,Your doctor's appointment is on Wednesday.,1.0000001192092896,easy
Your sister likes painting.,Your sister likes painting.,1.0000001192092896,easy
Your brother enjoys playing guitar.,Your brother enjoys playing guitar.,1.0000001192092896,easy
"Sorry, you've only told me about the food your sister and your friend Sarah like, but I don't know what you like to eat.","Sorry, you've only told me about the food your sister and your friend Sarah like, but I don't know what you like to eat.",1.0000001192092896,hard
"Sorry, I just know that Sarah's preferred food is burgers, but I have no idea which fruit she likes.","Sorry, I just know that Sarah's preferred food is burgers, but I have no idea which fruit she likes.",0.9999999403953552,hard
Emily enjoys jogging in the park.,Emily enjoys jogging in the park.,1.0000001192092896,easy
Your meeting with your boss is on Monday at 10 AM.,Your meeting with your boss is on Monday at 10 AM.,1.0,easy
Your doctor's appointment is on Wednesday at 3 PM.,Your doctor's appointment is on Wednesday at 3 PM.,0.9999998807907104,easy
Your cat's name is Whiskers.,Your cat's name is Whiskers.,0.9999999403953552,hard
Your dog's name is Buddy.,Your dog's name is Buddy.,0.9999999403953552,hard
"Yes, your friend Emily's favorite sport is jogging.","Yes, your friend Emily enjoys jogging in the park.",0.8707733154296875,hard
"Certainly, you were planning to go to New York.","Yes, you planned to travel to New York from December 1st to December 5th.",0.7299098372459412,hard
I don't know yet. What's your favorite color?,I don't know yet. What's your favorite color?,1.0000001192092896,hard
Your favorite color is blue.,Your favorite color is blue.,1.0,easy
It was sunny and warm today.,"Today was very nice, sunny and warm.",0.9033495783805847,test
You haven't told me yet. Could you please inform me?,You haven't told me yet. Could you please inform me?,1.0000001192092896,easy
Got it. Your favorite hobby is hiking.,Got it. Your favorite hobby is hiking.,1.000000238418579,hard
I don't remember. What's Alex's favorite food?,I don't remember. What's Alex's favorite food?,1.0000001192092896,hard
It was cloudy and cool today.,It was cloudy and cool today.,1.0,hard
Your favorite hobby is hiking.,Your favorite hobby is hiking.,1.0,hard
Alex's favorite food is pizza.,Alex's favorite food is pizza.,1.0,hard
Your favorite color is green.,Your favorite color is green.,0.9999999403953552,easy
Alex's favorite food is pizza.,Alex's favorite food is pizza.,1.0,easy
mean-easy
0.980098286474293
mean-hard
0.8976436336007383
